# Line data CSV and plot json.

Subfigure A
growth_rate_time,growth_rate_gamma,reference_time,reference_elongation,reconstruction_time,reconstruction_elongation
,,0.4606,1.4,0.4606001377105713,1.421087668955678
,,0.4607,1.4,0.46070003509521484,1.4262006921757058
,,0.4608,1.4,0.4608001708984375,1.4302676195566366
,,0.46090000000000003,1.4,0.46090006828308105,1.4339102445940004
,,0.461,1.4,0.4610002040863037,1.4303560430437896
,,0.4611,1.4,0.46110010147094727,1.4219114483305257
,,0.4612,1.4,0.4611999988555908,1.4191465049651164
,,0.4613,1.4,0.4613001346588135,1.420746610793195
,,0.46140000000000003,1.4,0.46140003204345703,1.425137905271424
,,0.4615,1.4,0.4615001678466797,1.4300368742354028
,,0.4616,1.4,0.46160006523132324,1.432988359340334
,,0.4617,1.4,0.4617002010345459,1.4348859630963702
,,0.4618,1.4,0.46180009841918945,1.4297896720497738
,,0.46190000000000003,1.4,0.461899995803833,1.4232619908730586
,,0.462,1.4,0.46200013160705566,1.4228413463889695
,,0.4621,1.4,0.4621000289916992,1.4249916430171972
,,0.4622,1.4,0.4622001647949219,1.429150217452785
,,0.4623,1.4,0.46230006217956543,1.4313083669280233
,,0.46240000000000003,1.4,0.4624001979827881,1.433957576615658
,,0.4625,1.4,0.46250009536743164,1.4342681002251314
,,0.4626,1.4,0.4625999927520752,1.4268899459696973
,,0.4627,1.4,0.46270012855529785,1.4205747418424115
,,0.4628,1.4,0.4628000259399414,1.4220856659392611
,,0.46290000000000003,1.4,0.46290016174316406,1.4273027496128585
,,0.463,1.4,0.4630000591278076,1.4317536698174294
,,0.4631,1.4,0.4631001949310303,1.4354271226167932
,,0.4632,1.4,0.46320009231567383,1.4396637297134105
,,0.4633,1.4,0.4632999897003174,1.435351926338384
,,0.46340000000000003,1.4,0.46340012550354004,1.4262516224422008
,,0.4635,1.4,0.4635000228881836,1.4231453028716696
,,0.4636,1.4,0.46360015869140625,1.425512226365049
,,0.4637,1.4,0.4637000560760498,1.4300408548762473
,,0.4638,1.4,0.46380019187927246,1.4342496561242024
,,0.46390000000000003,1.4,0.463900089263916,1.4366159171803023
,,0.464,1.4,0.46399998664855957,1.436277309381507
,,0.4641,1.4,0.4641001224517822,1.4293137004102234
,,0.4642,1.4,0.4642000198364258,1.421589919569178
,,0.4643,1.4,0.46430015563964844,1.4202532569392932
,,0.46440000000000003,1.4,0.464400053024292,1.426435900742982
,,0.4645,1.4,0.46450018882751465,1.4327939384112538
,,0.4646,1.4,0.4646000862121582,1.4381420754179972
,,0.4647,1.4,0.46469998359680176,1.4404563719653949
,,0.4648,1.4,0.4648001194000244,1.4385253452698858
,,0.46490000000000004,1.4,0.46490001678466797,1.4291277599839018
,,0.465,1.4,0.4650001525878906,1.423777901464971
,,0.4651,1.4,0.4651000499725342,1.4258473731910846
,,0.4652,1.4,0.46520018577575684,1.4314378038083158
,,0.4653,1.4,0.4653000831604004,1.4382173044368676
,,0.46540000000000004,1.4,0.46539998054504395,1.4432382318283747
,,0.4655,1.4,0.4655001163482666,1.4443563844493463
,,0.4656,1.4,0.46560001373291016,1.4408698590026077
,,0.4657,1.4,0.4657001495361328,1.4318321438262593
,,0.4658,1.4,0.46580004692077637,1.4269288418224315
,,0.46590000000000004,1.4,0.465900182723999,1.4294745707160261
,,0.466,1.4,0.4660000801086426,1.435731444189034
,,0.4661,1.4,0.46610021591186523,1.4416090938080914
,,0.4662,1.4,0.4662001132965088,1.4449506144191258
,,0.4663,1.4,0.46630001068115234,1.446251530737202
,,0.46640000000000004,1.4,0.466400146484375,1.4402426651936995
,,0.4665,1.4,0.46650004386901855,1.4321915340151883
,,0.4666,1.4,0.4666001796722412,1.4310741179701818
,,0.4667,1.4,0.46670007705688477,1.4347249040712038
,,0.4668,1.4,0.4668002128601074,1.4417309267250613
,,0.46690000000000004,1.4,0.466900110244751,1.445735814772391
,,0.467,1.4,0.46700000762939453,1.4483586498002088
,,0.4671,1.4,0.4671001434326172,1.448284764714287
,,0.4672,1.4,0.46720004081726074,1.442534910030385
,,0.4673,1.4,0.4673001766204834,1.4348431678261928
,,0.46740000000000004,1.4,0.46740007400512695,1.4339307340284155
,,0.4675,1.4,0.4675002098083496,1.4391495844079836
,,0.4676,1.4,0.46760010719299316,1.4458500075712193
,,0.4677,1.4,0.4677000045776367,1.4493630906143598
,,0.4678,1.4,0.4678001403808594,1.451200748076634
,,0.4679,1.4,0.46790003776550293,1.4509602863634552
,,0.468,1.4,0.4680001735687256,1.442461237028631
,,0.4681,1.4,0.46810007095336914,1.4360272415230169
,,0.4682,1.4,0.4682002067565918,1.4377854491823505
,,0.4683,1.4,0.46830010414123535,1.4439312018170023
,,0.46840000000000004,1.4,0.4684000015258789,1.448138176082328
,,0.4685,1.4,0.46850013732910156,1.4499570310350487
,,0.4686,1.4,0.4686000347137451,1.4507129057529686
,,0.4687,1.4,0.4687001705169678,1.4464620023445338
,,0.4688,1.4,0.46880006790161133,1.4357871231327144
,,0.4689,1.4,0.468900203704834,1.4331986291824257
,,0.46900000000000003,1.4,0.46900010108947754,1.4374702675557645
,,0.4691,1.4,0.4690999984741211,1.443120404595795
,,0.4692,1.4,0.46920013427734375,1.4474304687955164
,,0.4693,1.4,0.4693000316619873,1.4502682955966422
,,0.46940000000000004,1.4,0.46940016746520996,1.449200103693654
,,0.46950000000000003,1.4,0.4695000648498535,1.442047409671116
,,0.4696,1.4,0.46960020065307617,1.4351665938926208
,,0.4697,1.4,0.4697000980377197,1.4349840939200822
,,0.4698,1.4,0.4697999954223633,1.4413074914096449
,,0.4699,1.4,0.46990013122558594,1.4484718853781942
,,0.47000000000000003,1.4,0.4700000286102295,1.4522285740334508
,,0.4701,1.4,0.47010016441345215,1.4545391966902075
,,0.4702,1.4,0.4702000617980957,1.4529568042092333
,,0.4703,1.4,0.47030019760131836,1.44430007145963
,,0.47040000000000004,1.4,0.4704000949859619,1.435689210662292
,,0.47050000000000003,1.4,0.47049999237060547,1.4354102937816937
,,0.4706,1.4,0.4706001281738281,1.4420769735711254
,,0.4707,1.4,0.4707000255584717,1.4473087676831093
,,0.4708,1.4,0.47080016136169434,1.4507449909855616
,,0.4709,1.4,0.4709000587463379,1.4517100396830054
,,0.47100000000000003,1.4,0.47100019454956055,1.448924958965219
,,0.4711,1.4,0.4711000919342041,1.4398686629005044
,,0.4712,1.4,0.47119998931884766,1.435062928193941
,,0.4713,1.4,0.4713001251220703,1.4389729942935983
,,0.47140000000000004,1.4,0.47140002250671387,1.4443770890229797
,,0.47150000000000003,1.4,0.4715001583099365,1.4487277168379076
,,0.4716,1.4,0.4716000556945801,1.4529182061617552
,,0.4717,1.4,0.47170019149780273,1.4536561966145476
,,0.4718,1.4,0.4718000888824463,1.4468580351603229
,,0.4719,1.4,0.47189998626708984,1.4384095722297012
,,0.47200000000000003,1.4,0.4720001220703125,1.4353886647731307
,,0.4721,1.4,0.47210001945495605,1.4393593498953037
,,0.4722,1.4,0.4722001552581787,1.4451244254527176
,,0.4723,1.4,0.47230005264282227,1.4501991136767685
,,0.4724,1.4,0.4724001884460449,1.4525580734940813
,,0.47250000000000003,1.4,0.4725000858306885,1.4522203905506093
,,0.4726,1.4,0.47259998321533203,1.4436552754007574
,,0.4727,1.4,0.4727001190185547,1.4366725181619764
,,0.4728,1.4,0.47280001640319824,1.4370325884482467
,,0.4729,1.4,0.4729001522064209,1.4404344011584935
,,0.47300000000000003,1.4,0.47300004959106445,1.4454231369087531
,,0.4731,1.4,0.4731001853942871,1.4494656217870518
,,0.4732,1.4,0.47320008277893066,1.4513540992948246
,,0.4733,1.4,0.4732999801635742,1.4476999268709243
,,0.4734,1.4,0.4734001159667969,1.43622762703178
,,0.47350000000000003,1.4,0.47350001335144043,1.4315997603668968
,,0.4736,1.4,0.4736001491546631,1.4352658264998341
,,0.4737,1.4,0.47370004653930664,1.4406258674150234
,,0.4738,1.4,0.4738001823425293,1.4463418615417
,,0.4739,1.4,0.47390007972717285,1.4497522107262366
,,0.47400000000000003,1.4,0.4740002155303955,1.4506538609181643
,,0.4741,1.4,0.47410011291503906,1.442600212870596
,,0.4742,1.4,0.4742000102996826,1.4341247539986741
,,0.4743,1.4,0.4743001461029053,1.4322058727957232
,,0.4744,1.4,0.47440004348754883,1.4368828342328919
,,0.47450000000000003,1.4,0.4745001792907715,1.443052405083414
,,0.4746,1.4,0.47460007667541504,1.4476727876657671
,,0.4747,1.4,0.4747002124786377,1.450691656528826
,,0.4748,1.4,0.47480010986328125,1.4509998587349553
,,0.4749,1.4006648936170214,0.4749000072479248,1.4407497974827606
,,0.47500000000000003,1.4013297872340424,0.47500014305114746,1.4327694833430142
,,0.4751,1.4019946808510637,0.475100040435791,1.433038127467799
,,0.4752,1.402659574468085,0.47520017623901367,1.437856430675852
,,0.4753,1.4033244680851062,0.4753000736236572,1.442612325468521
,,0.4754,1.4039893617021275,0.4754002094268799,1.446421374074742
,,0.47550000000000003,1.404654255319149,0.47550010681152344,1.4497317291461993
,,0.4756,1.40531914893617,0.475600004196167,1.446542165128621
,,0.4757,1.4059840425531913,0.47570013999938965,1.4362245071595883
,,0.4758,1.4066489361702128,0.4758000373840332,1.4316851040130714
,,0.4759,1.4073138297872338,0.47590017318725586,1.4339527567431734
,,0.47600000000000003,1.4079787234042553,0.4760000705718994,1.440283686653701
,,0.4761,1.4086436170212764,0.47610020637512207,1.4460300044579948
,,0.4762,1.4093085106382979,0.4762001037597656,1.4498159090033793
,,0.4763,1.409973404255319,0.4763000011444092,1.4516186668812538
,,0.4764,1.4106382978723404,0.47640013694763184,1.446762317086257
,,0.47650000000000003,1.4113031914893617,0.4765000343322754,1.436474246474556
,,0.4766,1.411968085106383,0.47660017013549805,1.4334060305111516
,,0.4767,1.4126329787234042,0.4767000675201416,1.4379036822001052
,,0.4768,1.4132978723404255,0.47680020332336426,1.4442563798014043
,,0.4769,1.4139627659574467,0.4769001007080078,1.4493587917455664
,,0.47700000000000004,1.4146276595744678,0.47699999809265137,1.4543372340361942
,,0.4771,1.4152925531914893,0.477100133895874,1.4538715912755162
,,0.4772,1.4159574468085105,0.4772000312805176,1.4454953058926958
,,0.4773,1.4166223404255318,0.47730016708374023,1.4385253320692972
,,0.4774,1.4172872340425533,0.4774000644683838,1.439314007292304
,,0.47750000000000004,1.4179521276595743,0.47750020027160645,1.4453115615749539
,,0.4776,1.4186170212765956,0.47760009765625,1.450726408106888
,,0.4777,1.4192819148936169,0.47769999504089355,1.4543307780489263
,,0.4778,1.4199468085106384,0.4778001308441162,1.454847586689945
,,0.4779,1.4206117021276594,0.47790002822875977,1.447472467967092
,,0.47800000000000004,1.421276595744681,0.4780001640319824,1.4391339380846564
,,0.4781,1.4219414893617022,0.478100061416626,1.438699998199113
,,0.4782,1.4226063829787232,0.47820019721984863,1.4435349180052133
,,0.4783,1.4232712765957447,0.4783000946044922,1.4510352211661608
,,0.4784,1.4239361702127658,0.47839999198913574,1.457708584884285
,,0.47850000000000004,1.4246010638297872,0.4785001277923584,1.4613154523188074
,,0.4786,1.4252659574468085,0.47860002517700195,1.4594477595004274
,,0.4787,1.4259308510638298,0.4787001609802246,1.4520863341070491
,,0.4788,1.4265957446808508,0.47880005836486816,1.4499769975708816
,,0.4789,1.4272606382978723,0.4789001941680908,1.4514515775106598
,,0.47900000000000004,1.4279255319148936,0.4790000915527344,1.4571798666628237
,,0.4791,1.4285904255319148,0.47909998893737793,1.4639591014243256
,,0.4792,1.429255319148936,0.4792001247406006,1.4713407573966255
,,0.4793,1.4299202127659572,0.47930002212524414,1.4717733816834178
,,0.4794,1.4305851063829786,0.4794001579284668,1.4680899739140034
,,0.47950000000000004,1.43125,0.47950005531311035,1.463910753733197
,,0.4796,1.4319148936170212,0.479600191116333,1.459651051774535
,,0.4797,1.4325797872340424,0.47970008850097656,1.4604679603134374
,,0.4798,1.4332446808510637,0.4797999858856201,1.4681574977965166
,,0.4799,1.433909574468085,0.4799001216888428,1.4752182561328802
,,0.48000000000000004,1.4345744680851062,0.48000001907348633,1.4798606185149352
,,0.4801,1.4352393617021277,0.480100154876709,1.4787918803440208
,,0.4802,1.4359042553191488,0.48020005226135254,1.475148047726392
,,0.4803,1.4365691489361703,0.4803001880645752,1.471227463703756
,,0.4804,1.4372340425531913,0.48040008544921875,1.4700261174401974
,,0.48050000000000004,1.4378989361702126,0.4804999828338623,1.4732533508832566
,,0.4806,1.4385638297872338,0.48060011863708496,1.4799853030562877
,,0.4807,1.4392287234042551,0.4807000160217285,1.48702065815864
,,0.4808,1.4398936170212766,0.48080015182495117,1.489185892280021
,,0.4809,1.4405585106382979,0.4809000492095947,1.4863102503723078
,,0.481,1.4412234042553191,0.4810001850128174,1.4827626762893127
,,0.4811,1.4418882978723402,0.48110008239746094,1.4785424227739588
,,0.4812,1.4425531914893617,0.4811999797821045,1.4776361642331977
,,0.4813,1.4432180851063827,0.48130011558532715,1.4835475760409462
,,0.4814,1.4438829787234042,0.4814000129699707,1.4915011785434207
,,0.48150000000000004,1.4445478723404257,0.48150014877319336,1.4985136794432894
,,0.48160000000000003,1.4452127659574465,0.4816000461578369,1.5003243201219338
,,0.4817,1.445877659574468,0.48170018196105957,1.496866758495621
,,0.4818,1.4465425531914893,0.4818000793457031,1.4933888380000255
,,0.4819,1.4472074468085105,0.4819002151489258,1.4901433046127375
,,0.482,1.4478723404255318,0.48200011253356934,1.491666673323057
,,0.48210000000000003,1.448537234042553,0.4821000099182129,1.4985342509761885
,,0.4822,1.4492021276595741,0.48220014572143555,1.5076058129188097
,,0.4823,1.4498670212765956,0.4823000431060791,1.5139245981359262
,,0.4824,1.450531914893617,0.48240017890930176,1.511558963699459
,,0.48250000000000004,1.4511968085106381,0.4825000762939453,1.5069372091042383
,,0.48260000000000003,1.4518617021276596,0.48260021209716797,1.5013874442304456
,,0.4827,1.4525265957446807,0.4827001094818115,1.4979677393994468
,,0.4828,1.453191489361702,0.4828000068664551,1.5006591434667194
,,0.4829,1.4538563829787232,0.48290014266967773,1.509008651052065
,,0.483,1.4545212765957445,0.4830000400543213,1.5177932840555335
,,0.48310000000000003,1.455186170212766,0.48310017585754395,1.520619803999121
,,0.4832,1.4558510638297872,0.4832000732421875,1.517659666723172
,,0.4833,1.4565159574468085,0.48330020904541016,1.5121157138494181
,,0.4834,1.4571808510638296,0.4834001064300537,1.5063861523793203
,,0.48350000000000004,1.457845744680851,0.48350000381469727,1.505414825824745
,,0.48360000000000003,1.458510638297872,0.4836001396179199,1.5105580445205573
,,0.4837,1.4591755319148936,0.4837000370025635,1.5183575700362102
,,0.4838,1.4598404255319148,0.48380017280578613,1.5247439958711804
,,0.4839,1.4605053191489359,0.4839000701904297,1.528494566108439
,,0.484,1.4611702127659574,0.48400020599365234,1.526979900051067
,,0.48410000000000003,1.4618351063829786,0.4841001033782959,1.5204459237953283
,,0.4842,1.4625,0.48420000076293945,1.512885179103288
,,0.4843,1.4631648936170212,0.4843001365661621,1.5125785879066285
,,0.4844,1.4638297872340424,0.48440003395080566,1.5188782416113427
,,0.48450000000000004,1.4644946808510637,0.4845001697540283,1.5277218146258444
,,0.48460000000000003,1.465159574468085,0.4846000671386719,1.5326959826597335
,,0.4847,1.4658244680851062,0.48470020294189453,1.5346206384425505
,,0.4848,1.4664893617021275,0.4848001003265381,1.5318334103654971
,,0.4849,1.467154255319149,0.48489999771118164,1.5257900345382507
,,0.485,1.46781914893617,0.4850001335144043,1.5211489506485758
,,0.48510000000000003,1.4684840425531913,0.48510003089904785,1.5225389576341475
,,0.4852,1.4691489361702126,0.4852001667022705,1.5306435271631975
,,0.4853,1.4698138297872338,0.48530006408691406,1.537697722787326
,,0.4854,1.4704787234042551,0.4854001998901367,1.5423328728134709
,,0.48550000000000004,1.4711436170212766,0.4855000972747803,1.5431576417983253
,,0.48560000000000003,1.4718085106382979,0.48559999465942383,1.5399210569924415
,,0.4857,1.4724734042553191,0.4857001304626465,1.5324519542158161
,,0.4858,1.4731382978723404,0.48580002784729004,1.5271193657363997
,,0.4859,1.4738031914893615,0.4859001636505127,1.529566114267366
,,0.486,1.474468085106383,0.48600006103515625,1.5366275832820013
,,0.48610000000000003,1.4751329787234044,0.4861001968383789,1.542891844688903
,,0.4862,1.4757978723404253,0.48620009422302246,1.545451651908604
,,0.4863,1.4764627659574465,0.486299991607666,1.5457589543608732
,,0.4864,1.477127659574468,0.48640012741088867,1.5412448742731562
,,0.48650000000000004,1.4777925531914893,0.4865000247955322,1.534325628423108
,,0.48660000000000003,1.4784574468085105,0.4866001605987549,1.5320482156280977
,,0.4867,1.4791223404255318,0.48670005798339844,1.536276055531853
,,0.4868,1.4797872340425533,0.4868001937866211,1.5414615217649221
,,0.4869,1.4804521276595746,0.48690009117126465,1.5467213197072691
,,0.487,1.4811170212765958,0.4869999885559082,1.5474839534614537
,,0.48710000000000003,1.4817819148936169,0.48710012435913086,1.5451957910618852
,,0.4872,1.4824468085106384,0.4872000217437744,1.5389129040242067
,,0.4873,1.4831117021276594,0.48730015754699707,1.5328765732166802
,,0.4874,1.4837765957446807,0.4874000549316406,1.53304723859636
,,0.4875,1.484441489361702,0.4875001907348633,1.537940494703906
,,0.48760000000000003,1.4851063829787232,0.48760008811950684,1.545738320211581
,,0.4877,1.4857712765957447,0.4876999855041504,1.5508940016683157
,,0.4878,1.486436170212766,0.48780012130737305,1.5509621299083174
,,0.4879,1.4871010638297872,0.4879000186920166,1.5452864520306775
,,0.488,1.4877659574468085,0.48800015449523926,1.541289319650401
,,0.48810000000000003,1.4884308510638298,0.4881000518798828,1.5398537889504784
,,0.4882,1.4890957446808508,0.48820018768310547,1.5420505156633413
,,0.4883,1.4897606382978723,0.488300085067749,1.5487222636668843
,,0.4884,1.4904255319148936,0.4883999824523926,1.5549486859389388
,,0.4885,1.4910904255319148,0.48850011825561523,1.5593196953468869
,,0.48860000000000003,1.491755319148936,0.4886000156402588,1.5589960563671865
,,0.4887,1.4924202127659574,0.48870015144348145,1.5529275172052404
,,0.4888,1.4930851063829786,0.488800048828125,1.5464827551464186
,,0.4889,1.49375,0.48890018463134766,1.543691177062694
,,0.489,1.4944148936170212,0.4890000820159912,1.5467946053488395
,,0.48910000000000003,1.4950797872340424,0.48909997940063477,1.5528293762935956
,,0.4892,1.495744680851064,0.4892001152038574,1.5592505351907324
,,0.4893,1.496409574468085,0.489300012588501,1.56368045562555
,,0.4894,1.4970744680851062,0.48940014839172363,1.5617810797977623
,,0.4895,1.4977393617021275,0.4895000457763672,1.5544233142971158
,,0.48960000000000004,1.4984042553191488,0.48960018157958984,1.5498890687828868
,,0.4897,1.49906914893617,0.4897000789642334,1.5485428359857192
,,0.4898,1.4997340425531913,0.48980021476745605,1.552756721121401
,,0.4899,1.5003989361702126,0.4899001121520996,1.5610809251310251
,,0.49,1.5010638297872338,0.49000000953674316,1.5662094413260776
,,0.49010000000000004,1.5017287234042553,0.4901001453399658,1.5680178712664172
,,0.4902,1.5023936170212764,0.4902000427246094,1.5656329479062638
,,0.4903,1.5030585106382979,0.49030017852783203,1.556770722896665
,,0.4904,1.503723404255319,0.4904000759124756,1.5507857092281083
,,0.4905,1.5043882978723402,0.49050021171569824,1.5508403580200558
,,0.49060000000000004,1.5050531914893617,0.4906001091003418,1.557258527024082
,,0.4907,1.505718085106383,0.49070000648498535,1.5644862027720638
,,0.4908,1.5063829787234042,0.490800142288208,1.569588289283
,,0.4909,1.5070478723404253,0.49090003967285156,1.5709186001429474
,,0.491,1.5077127659574467,0.4910001754760742,1.5646117341798427
,,0.49110000000000004,1.5083776595744678,0.4911000728607178,1.5579132481027418
,,0.4912,1.5090425531914893,0.49120020866394043,1.5544626492491416
,,0.4913,1.5097074468085103,0.491300106048584,1.5564828856704989
,,0.4914,1.5103723404255318,0.49140000343322754,1.5630645985608274
