# Line data CSV and plot json.

Subfigure A

asym_days,asym_reward,sym_days,sym_reward,sym_days_wide,sym_reward_wide,sym_days_very_wide,sym_reward_very_wide
0.023935672152373525,2.8535138562259177,0.02145636450085375,2.9026332238799193,0.02318441422449218,2.453864796881926,0.017366960542621438,2.547655705736026
0.02511913838485877,3.081399166148994,0.022471558388184616,2.908634255224747,0.02368544948597749,2.662124688976514,0.017736357215929914,2.6563831287567155
0.0257100159233367,3.1245938239797835,0.02326000479084474,2.8427357548375154,0.024788010150746064,2.8120858533475164,0.0183151434969019,2.785149073204012
0.025896586472237554,3.1051999689494743,0.023572238261500993,2.790154698495324,0.02672551649864073,2.8841000921151685,0.018700339879702637,2.8979067522631445
0.028235735368949397,3.3373460297581032,0.023752454025325952,2.7108484527503647,0.0273195446089462,2.8672782609468372,0.019482172719306416,2.9355971136071455
0.02961627261782134,3.4311773144685604,0.02396429929468367,2.6647811576739753,0.027511482208415313,2.843174952302165,0.019679157452450857,3.048794986082139
0.02973576068326279,3.4233587782576818,0.023988969119058717,2.5606960474268714,0.027705119862048714,2.867405186697931,0.02238289562640367,3.1645287078540085
0.0297466452833679,3.4529679505280475,0.024029915098238874,2.5689308642435273,0.027987448407544028,2.86412893004626,0.023102521173380037,3.119645513308966
0.0317735312189217,3.6473762310416573,0.02410034531244525,2.5929185355211857,0.02804343730211258,2.7937694203273002,0.02503733705315325,3.111196156330201
0.032522653404761244,3.679582759543026,0.024119593594913127,2.635534338729276,0.02819771614063669,2.83972323257938,0.025680736410948965,3.317908417303257
0.03429312899432801,3.686858794694878,0.024327187827891773,2.590453042238891,0.028284253524961295,2.7542743730976,0.02838412450419532,3.3177768254400006
0.03433657078279389,3.789016971474949,0.02437001159897557,2.3901906368643906,0.028483305363743393,3.0330304127562258,0.0285335764426876,3.2833798906444756
0.03549905725651317,3.916348014295412,0.025426188243760004,2.340019109054011,0.028593637512789833,2.9611909772182337,0.029089768021195023,3.291676209248095
0.042651443445572146,3.9551404161303636,0.025631988542499363,2.174644218272195,0.02868615935522097,3.045046829616943,0.030455751855064325,3.3371182848026564
0.04859248583791432,4.104766892410952,0.026581942979936244,2.004918738640706,0.028754065425859555,2.8993539329098637,0.033412678840535656,3.229510945968277
0.05597754007964223,4.201497749366709,0.02661187197599146,1.9083420984913133,0.02908382630734532,2.995413909120674,0.034146982710118644,3.203699557686904
0.06165139876582004,4.425729044379348,0.02731753025341917,1.892813246810197,0.029527279704257295,2.939827168133074,0.035371370172059095,3.2882515848365044
0.06419730714349835,4.4722367431535055,0.027416000208920904,1.6644864724817516,0.029553339914591224,2.7826829119355816,0.035614911279192675,3.279418278963818
0.06421247666080793,4.597550041687818,0.028291040857632954,1.5399166235270858,0.029746426658497915,2.696869595593662,0.035824185894043355,3.306242613674486
0.06906294244307058,4.586652701111465,0.028737518919838802,1.4351910932347285,0.029827156613270442,2.6007603150026646,0.03702459806645358,3.3475813324819357
0.07022935283680758,4.846863609275675,0.028850148146351177,1.4478157769084707,0.03048944873666322,2.6020162703530696,0.03790861503669509,3.313864003029385
0.07216393006344636,4.961471866849507,0.029071318463042933,1.4795948557051755,0.031373348404411916,2.70427476483239,0.038353227879162184,3.29956997822883
0.07330144516295857,5.315603504451027,0.029139222524784233,1.4675645774489134,0.031448926801482834,2.4956846090156346,0.039884255498095794,3.1943451271638663
0.07751041181385517,5.5405916786371945,0.02918899953641273,1.4629919216938805,0.03149799501730336,2.4295552669417013,0.041923239581562854,3.09921467480741
0.08289402752286858,5.574643273048042,0.029261249320374595,1.4659476215191758,0.03187821250270914,2.505173834243023,0.042793918503103434,3.1341455625746466
0.08845072951305795,5.737978174366772,0.029369400414051835,1.4265941801744784,0.03277983263686851,2.525790734207999,0.04289456011796439,3.1347444047343496
0.08975230484648987,6.004232839734755,0.029706807848480014,1.4293218545993802,0.03414952751938943,2.4296945857676246,0.043218480674205,3.089685998868668
0.10007712605098884,6.416919275527938,0.030188352142771085,1.3925692792087632,0.03427387078051214,2.388137091223526,0.04343486392939532,3.121328596019033
0.10385495119900616,6.701757025330548,0.0306420425767148,1.461725189786474,0.03450932012112052,2.376669888501113,0.04383677931847396,3.056183842070576
0.10769194317912613,7.17129273673239,0.031007406838514186,1.356033635813665,0.034685953913463484,2.3188593176357424,0.04403127904567453,2.8916308719004586
0.10820023097925717,7.783367488645924,0.03129623362035663,1.3464168414387443,0.03499156731146353,2.319674905544973,0.04452359194280925,2.8135984189753125
0.10890991268886462,8.297035689386089,0.03132049670925847,1.351891502043754,0.03511510978970263,2.01159321510999,0.045036571599819046,2.796074489370376
0.11156042289678697,8.681427648451873,0.031470359420334854,1.3467938244981108,0.035628114022590494,2.1571310202609837,0.046149067313030916,2.9040449133305444
0.11319087141089969,9.157857152194126,0.03172016442649894,1.3515103136355486,0.03586086736233146,2.0595642655548945,0.04672705410807221,2.8754183240585656
0.11346660182707839,9.547810589740736,0.032010143355087,1.3307842217501775,0.03615645329433459,2.060087750438043,0.04806531627145078,2.876913241718166
0.11513540697594483,9.761695915369145,0.03213972362931128,1.32943723621617,0.03622321038610405,2.0732373616271467,0.04930313996970653,2.810014674696491
0.1158749988095628,9.967099022842174,0.03225776298454514,1.4883077907267444,0.0363365987357166,2.073051332086616,0.05019018820590443,2.7940583672070565
0.12669869631252909,10.367909560302632,0.03258630928066042,1.4464847782115895,0.036527712262339064,2.0723294399195273,0.05085007150967916,2.9624041160417365
0.14253580061373886,11.06543694779041,0.032609474217450175,1.3993123710073834,0.036883914200244124,2.027581957081995,0.05097436123424106,2.9355710439082783
0.14606518700166984,11.435920130267297,0.03285670895819311,1.3908764161953548,0.03714213753739993,2.0325406674099105,0.05146492261853483,3.0396206079998125
0.14842412747166775,11.558319613310948,0.03310831874608994,1.367405979142068,0.037156399126957965,1.9682410728699735,0.0528556293166346,3.2005592009603143
0.14937799942990146,11.692011022453661,0.03314796932869487,1.2894089062438343,0.03766548671380237,1.6257330577272735,0.052995956106870266,3.150086735186039
0.1542912082153338,11.938977878301651,0.03340645557752362,1.247435040310376,0.03769062456985315,1.626626603416349,0.05337849969941157,3.2731507551460566
0.2047350726387015,12.451477768107718,0.03348722350542192,1.5368660476322211,0.03785688928155987,1.6262553473006693,0.05349514797053955,3.248325152905733
0.2283152466432916,13.00933425196163,0.033717831825768506,1.5334340236073036,0.03873725718922085,1.6941829995562074,0.05556300800707605,3.2658740944184346
0.27874127895191864,14.264684371635312,0.0338930530404603,1.4865518228226098,0.03879320791474095,1.6157519114259098,0.05573708045537825,3.2775680554800575
0.2793410869218685,15.746323649208088,0.03397290252149105,1.480962978308779,0.03882418363734528,1.6204455998739427,0.05622863447776547,3.259295979051104
0.29607519612544114,17.054699938342395,0.03438040469255712,1.4319413306409783,0.0393196118760992,1.7705110583159698,0.05930928427312109,3.3008240199692302
0.3170396019435591,18.126578407981718,0.03447445037740248,1.300459116437383,0.039377788255612056,1.7886276678249593,0.059722018873801935,3.335406187021996
0.32469803279472725,20.050804089209247,0.03475432402281849,1.3038483680761364,0.03946036666355751,1.7825543875566918,0.05994393080196999,3.306437918241868
0.3309893901590948,21.33020898164761,0.035255108453609324,1.2499232815352468,0.04074346679504271,1.78047968695681,0.06192798565659258,3.4281232370068047
0.3428766634094494,22.85082550304835,0.03547637597002365,1.2512963600543887,0.04109971926168159,1.7901439561526378,0.0628169678317176,3.5218961558291957
0.34994956025646795,23.533053433261923,0.035710407992204034,1.240845175472994,0.04154829441949173,1.6669277942052123,0.06548274466560947,3.430703857066741
0.35338365627383744,25.31164268972999,0.03682541740713296,1.2506446315652844,0.04174597550045561,1.6700667095537223,0.06721472209250486,3.63792668981124
0.35754390108364603,27.160343922372313,0.0369225734775817,1.2520013733090447,0.04183017479876677,1.673656152316712,0.06759920517879504,3.753797989586642
0.36594158048431075,28.729695501647843,0.0374536199481399,1.2618963273347332,0.04261149039147077,1.5025519624471477,0.06909506675545816,3.8699492618992153
0.36719226885173056,29.908296909000022,0.03751096002757549,1.1149887156015257,0.04263152255504219,1.518057199533622,0.0699106429213727,3.9786779892536055
0.37019456314267934,32.0684933034516,0.03753128545979659,1.17644220257854,0.04268503243724505,1.51956380637649,0.07819519633772197,4.156366944035679
0.37368317197042483,33.62109368023337,0.03774176367731006,1.2297969940582951,0.04312387348877059,1.7105626975269346,0.08765964503917428,4.377056775203152
0.3805221631626288,35.76186354136424,0.03784876905933574,1.2356967602990543,0.04321009537963955,1.699619348511559,0.09165078221095933,4.442622494710726
0.3828405536021347,38.15980946596356,0.03825501489970419,1.246041633260281,0.043601334635858184,1.717458738308784,0.09911348731705437,4.5958935660307985
0.38799113909127536,39.72306894717599,0.03826362221881195,1.2373771930488071,0.04360797992734997,1.718481358441871,0.10360698376264837,4.822829457362117
0.38872667818157763,41.79881055350866,0.038537932777846305,1.2724954384725167,0.04385860828061899,1.7423805879538115,0.11617974919301492,5.040936170188258
0.40123032386380214,43.75032710018906,0.0387340734043607,0.9882592498706296,0.04430543629107652,1.756011045926686,0.11631381756729549,5.480460877997708
0.4050329928072514,45.776991373649466,0.03892434450211348,0.9889818035109024,0.04436287132954156,1.6011279546552388,0.11848541776063265,5.84823197100828
0.4068935400275169,46.6397218731171,0.03911683297819561,1.0394537705715854,0.04452966329400187,1.6076883547270637,0.12020037301988513,6.0103288636552445
0.4089030039420834,47.66704368508131,0.039945704834880656,1.0406958211542652,0.04489834058064002,1.6350141297796779,0.12359170074264209,6.412953341565602
0.40992710755655054,48.7590962237105,0.040025829957039266,1.0889904212241914,0.045460814654275226,1.4956103497729143,0.12735017848511537,6.995378419937535
0.41204190796172174,49.778771456452226,0.040092362021958386,1.0969894841969625,0.0457101666458227,1.5094416807110196,0.12923384677480768,7.483504152355901
0.4193747588274655,49.66153873406858,0.04011491971987265,1.089004690463985,0.04662881246595471,1.5317054727788602,0.13606942013182022,8.053282594494942
0.42282643107628376,50.58196896845695,0.040325989753559784,1.1370436881309016,0.04697479789455732,1.549325627124071,0.14321597336894937,8.518124739626789
0.4447548394733005,51.20497935067539,0.04048850352565447,1.1393100127305902,0.04710564287448371,1.562996142732292,0.1450321534220819,8.701311999116442
0.4879305377492198,52.92868624762772,0.040776518310109776,1.1569008808038654,0.04758839318597758,1.572464517705795,0.1578904403221828,9.148005104468096
0.5097031284399607,53.54060940309472,0.04113793670855186,1.1482934922363195,0.04803536840059139,1.582921858269466,0.16282863399220837,9.822607121118002
0.5110081994450755,53.96622604561505,0.04121821646613103,1.1616370222949963,0.04995500759118133,1.6125652655281126,0.16746814151880918,10.502902695235882
0.5190950942756953,54.217806228973004,0.04144026286900043,1.1554297784032577,0.05005670620611421,1.642364490237329,0.17467903565753387,11.089723821439001
0.5489115174583815,54.680811858963466,0.04190888849673447,1.1698593672236168,0.050253679840653036,1.6515847533004433,0.1816161514432342,11.43895984813018
0.5577030694815848,55.15282172559908,0.04194212624872173,1.1575814954432537,0.0503000410232279,1.6822379135310235,0.1838241355921383,11.792779030238972
0.5673891979897464,56.09893647673639,0.041989569396332464,1.163901209546489,0.05059610733279476,1.5217453961406426,0.20322978136164171,12.201023119753412
0.5814224562904349,56.75936633217784,0.04336760631865925,1.1636371340580864,0.05134885670134315,1.5438309047941794,0.22274240410438292,12.667794619169497
0.5814496292532594,56.691157893019906,0.044436918323238685,1.1565551799448655,0.05146642259977482,1.5701487898327937,0.22806911354539572,13.243421231407135
0.5890414715116775,56.88883332390371,0.0448487919624205,1.16381618940865,0.05159549814131525,1.6008796143827861,0.23708021240929764,14.13798268921406
0.6234420827610625,57.32020700919712,0.04485773026943207,1.1905342525505376,0.05179413517316183,1.6240687806690566,0.24773001697052408,14.7398523972102
0.6315584749811226,58.117114747211325,0.04540364559049959,1.194656560155245,0.05321675738802662,1.6617453220580807,0.2579891179722768,15.3701996874864
0.6351593268359149,57.57499538023154,0.04627047694115727,1.2098011786571472,0.05341102589611654,1.6867564185428088,0.2854749108161087,15.615557760478705
0.6355019786402031,58.37001791697368,0.0470939096008186,1.2368207168046577,0.053964808977864404,1.8699508200375727,0.29529958015238794,16.937584668409784
0.6368893663861134,58.708587456262215,0.04714663965282617,1.262179017633804,0.05476514058256591,1.8882096764871972,0.30885163649088804,17.461121619029516
0.6505710266226972,59.195239182945144,0.04753870554820255,1.279498066637594,0.054795419165381686,1.9220599508131422,0.30960483747224016,18.193012461987216
0.6513244290401538,59.63595419641833,0.04842016260381098,1.292320022945835,0.055307590997329466,1.9466592053241734,0.3388241697571896,19.114607294966383
0.6516627442864357,60.868440769746904,0.0488853447580779,1.311618286771275,0.05644414132116018,1.9905872905915125,0.33941287131773096,20.133276230659824
0.6614553958950219,61.542349829544705,0.049205292852388484,1.3309909369228896,0.05686373176398101,2.056726599825613,0.3399866929181196,21.327787008251903
0.6766909119072887,62.35881600075663,0.04957106702857547,1.3543036556441008,0.0578910251127349,2.0740712041708718,0.3414744215817363,22.808038889315014
0.6796946069763766,63.017422198675106,0.04977454407071626,1.4567790068451996,0.05829858417036357,2.12471737762069,0.36258243458690465,23.964372882772807
0.6826431040383047,63.70628019941067,0.049914185228171176,1.4784757992443374,0.058409512183732464,2.1604296839932418,0.36428735530210865,24.693436906959107
0.6879482917377242,64.02863473303344,0.04999232853176417,1.4828572964873126,0.058477411068699976,2.1758183843952983,0.38159543706863014,25.613337077741868
0.6986674988545754,65.36493516301869,0.050161663983707076,1.5000582000010065,0.05900776443933999,2.1975140821839916,0.3860911328262753,26.65812491957912
0.7051050330063812,66.59197544117941,0.050665341477703164,1.5025872293944116,0.0596590248109014,2.2220611555565735,0.3863611261574207,28.148637172091902
0.719907246378285,66.36949224710678,0.05105431683913425,1.5248282575180092,0.060022426192407254,2.23434276543659,0.39108567531738014,29.31696343469132
0.7231434054700313,66.49169135500287,0.05131435743360607,1.5373214689702948,0.060039983413837573,2.2732432872566934,0.403347694106676,31.114876811880844
0.7338168448016599,66.76760570005521,0.05174747259252601,1.555896957182597,0.06161178742845853,2.3257715286197014,0.4038521858967013,32.63731038062864
0.7338698128169333,66.5174699127015,0.05185404456599995,1.5726221039508033,0.061697858392640394,2.3242308655046156,0.4117833410148268,34.20432612517735
0.7387394562198056,67.82696915021106,0.05195969472052875,1.5886165669003738,0.06201573078279143,2.346854370081007,0.41699296742953634,35.61549924863131
0.7723435509618786,66.91494990705199,0.05199240028582238,1.6104129481768639,0.06227898809368964,2.3893870794884937,0.42290961878995104,36.92713353281769
0.7886851540042294,65.21064643962413,0.05246618589593305,1.6260199078733837,0.06255378668230993,2.38684435704131,0.432731249652527,38.593152776739096
0.7964360611665028,66.5025737267555,0.05283461734652519,1.6420395923822535,0.0626492334322797,2.414279983206554,0.4424215108128609,40.58410317344862
0.796735941287544,66.79558676050041,0.053124116501874395,1.6350808211193022,0.06273096645319903,2.3027036852536584,0.44267207728491886,41.72518959455096
0.8099721180813181,67.28373843708795,0.05398806339060819,1.6357112273357184,0.06288757780635798,2.3095363781627904,0.4525155600905419,43.48477269664407
0.8216954287417509,67.51339646879116,0.054471777224982226,1.6492467051211381,0.06327655242824996,2.3153300250863635,0.4823698740121391,44.21433387208253
0.824143851418738,66.74876070179162,0.05454790738169794,1.6653063466621187,0.0642901699990034,2.368204575962147,0.48561395400928126,44.79041012096063
0.8320689796187261,66.91059386855122,0.054723925295251385,1.6670531521419492,0.06494273953139783,2.3722376019031173,0.48843527678814197,45.940780641493305
0.8502267193849441,67.03130873007093,0.05612239225871033,1.6774515206275726,0.06544532069453486,2.347786934762952,0.4983303014547737,47.05573462816991
0.8753934683899085,66.51416514284497,0.05628689797112235,1.6760975859431944,0.06603789484059369,2.461023605699352,0.5005057105008098,48.040627219939125
0.8775847660281041,66.48015025185072,0.05634558747763987,1.5894943733937372,0.0664561999671989,2.4673859308394728,0.517914683195176,49.2130228352937
0.9117336115986109,66.52027253964584,0.05733549701670806,1.5977507498879822,0.06697027476021537,2.4939486612297155,0.5213177598681714,50.46384270511605
0.9178177523585381,67.10960642536361,0.05816194368457353,1.6030776324179434,0.06767393788529767,2.523521565544889,0.5259607137132574,50.92157072876303
0.9483955123965386,67.14878928829481,0.058558496846644964,1.6125281125346465,0.06780030750014164,2.5762900895568044,0.5325388668477535,50.70444108402375
0.9578634763812577,67.56960111633703,0.0594679042034679,1.632333021710887,0.0693275925323919,2.6113666648766936,0.5638282160185001,50.473063350676284
0.9660973597676666,68.3458943051991,0.05971480261120531,1.640866722359921,0.07252909910623674,2.69294519623728,0.5679539903943186,50.30257560047869
0.9801563848085978,68.67247421949625,0.0597151859352986,1.646898553461692,0.07259638334038081,2.7327765655977703,0.5754287967058244,50.76047328202433
0.9867572755228591,68.64927781835807,0.06028971211225898,1.6656022819662177,0.07276225738779261,2.7500703260932,0.5795994052980785,49.97322316181824
0.9954444256148957,69.75124120670498,0.060426767117999214,1.6909768994100882,0.07592993212794816,2.8259664417289394,0.5815146769279683,50.12941226526795
1.001193667644704,69.7988619055506,0.06043461312574369,1.687143460526054,0.07701330540080865,2.8741178386842563,0.5860174860280972,50.76484801725236
1.0013472562448846,71.6746636755888,0.06176865615778499,1.6696318771113159,0.07838011217889962,2.892124332323493,0.6108714700324668,51.736360678164786
1.0131905446836242,73.63120266880603,0.06218212967393575,1.6861944159757858,0.08049725633528497,2.9628589553534797,0.6161612204821022,52.34318549249862
1.0148648446301618,73.77234359936273,0.06265147858471783,1.6764802855345113,0.08225381859474712,3.0454724686163077,0.620400780050291,52.1435623198705
1.0240012067335622,74.52152024713169,0.06274951433969868,1.6759677598164155,0.08351682196888659,3.0793231380166963,0.6283357093538399,51.86737671093143
1.0250925191298679,74.65894643894998,0.06307510373493036,1.6857154097077138,0.08395891877512136,3.1367154635290144,0.6375807379075774,51.339958299621784
1.0281167944769065,74.64621064727291,0.06313185252801136,1.6902007794304112,0.0875646505780794,3.194437278845034,0.6443964742400028,52.51045742660004
1.0407921180432593,76.03973297633706,0.06354695854639565,1.6893814577237367,0.08759627406795818,3.2238727745321922,0.6522908459051892,53.080329635878584
1.0521293468387038,76.07977035481079,0.06435692657475119,1.7088848933404894,0.08938899996104065,3.3262987552058996,0.6557960102044874,52.855072641836955
1.0737089921340899,76.15014117831578,0.06462833066781362,1.7197354342740472,0.09002458086996167,3.371675550587457,0.6660425982458724,53.37625670419949
1.079675616726831,76.84463957390872,0.06502673642778838,1.7322253174836348,0.09212936149703133,3.3666318941436635,0.6740138349985635,53.29404773935691
1.0803746956752407,75.5245334102909,0.06513366837192465,1.7214949895430294,0.09353270817961958,3.499193230408199,0.6839282372400716,53.75956831017894
1.0861004065694633,76.27602055791182,0.06523413125287604,1.7210787819506237,0.09399444368426446,3.576979839859154,0.7039753019395802,53.95982254110005
1.1070214421329674,76.86596352050093,0.06553530342049069,1.7285746881719484,0.09553031897931187,3.6471068845422927,0.7181165522750881,55.12773044917619
1.1104400533106593,77.65532579890842,0.06570438610182867,1.738579707231994,0.0961800792178622,3.730171858475637,0.7194286448894828,55.2282215627478
1.1237399125651077,77.57768421372829,0.06587201871805722,1.7338466519111364,0.10027966429513914,3.9076069532862925,0.7328752331132139,56.81132984915873
1.1337414519571596,76.17400606366877,0.06649426823412931,1.7275603498764323,0.10056125502619478,4.0245678754609155,0.7344901555886976,58.486578989566624
1.1516197823126006,76.2088182477244,0.06725781562151732,1.7448134196021132,0.10057982659450283,4.069914545916764,0.7353917130138035,59.00940005758349
1.15291207757537,76.54450609894735,0.06730992648060675,1.7545768929807746,0.10156790970376245,4.153258712659361,0.7481569015814199,59.85843854431524
1.1534867057618168,77.51659538679654,0.06816076023987046,1.7314260447836383,0.10264011882521488,4.164132485764975,0.7654111980674444,59.11906055499257
1.1625510697591084,78.39516619408414,0.06914868976506922,1.7483114898863192,0.10343597960416917,4.323871178287178,0.7734443255679474,59.41700454429404
1.1998192953428737,78.50636055892465,0.07025876271503943,1.7640548341991096,0.10505296669072574,4.496169774215944,0.7772720189392567,59.64365717189528
1.203514708051527,78.55710931496955,0.07064752946573276,1.7701684225848318,0.10873295669478399,4.56020442058743,0.7913420687422708,58.17354675571134
1.2183468808482092,79.29271091051136,0.07095068740348022,1.816642566837185,0.11322579028429808,4.760784994124473,0.7935394949465989,57.573510912926665
1.2523925148116217,78.30078490511968,0.0716901116680216,1.8252654730314224,0.11556738453882713,4.821492867243257,0.8095584985089523,58.697913388040966
1.2571642820399116,78.93079169124326,0.07194841881317121,1.852455749767314,0.11595662381913928,5.06437518079408,0.8110026934963686,59.75751002121392
1.3140424884303852,79.89426288828744,0.07392252640039833,1.848502095119251,0.11704819137851397,5.2634322424110485,0.8155959251109097,60.02272464224378
1.3187049638148811,78.37720674776548,0.07424401577976016,1.8880641527794317,0.1191349949825693,5.383542830677687,0.8170921224466077,60.80617900379806
1.394623720684537,79.12712680687198,0.07487113135832328,1.8251568986196627,0.11986585224668185,5.500497107482412,0.8438784526536862,61.23908345367806
1.3999353375561812,79.84587482024892,0.07514113156607857,1.8413964478051532,0.1206210452704518,5.869073710374717,0.8593557043428773,60.15056099306662
1.4103673558930556,80.66010758750818,0.07569072396942862,1.8130786775868082,0.12222480578830948,5.851498829884244,0.8655087366810551,60.90890205549065
1.4490680974335584,83.1171701450588,0.07605755503530855,1.7971021503262097,0.12330124613863451,6.04933438145591,0.8803232228645572,61.14193081099582
1.4738479881871631,83.2843979457725,0.07634434332450231,1.741793808008286,0.12397723292862928,6.358901165642394,0.8824365561372703,61.5339804197978
1.496761073459078,83.22033945943384,0.07641367202003797,1.697783012235425,0.12420068076639264,6.594274492177756,0.8942501210310945,60.553666142118324
1.6770041541755198,83.47997448599959,0.07645233727715633,1.718791680887163,0.13090554088354112,6.884691240298483,0.8983987152328093,61.949519176870695
1.723567201382032,84.39077770317392,0.07655933812812522,1.77179739158479,0.13185037304957709,6.980424027925371,0.9003192570915929,61.91495412092481
1.7680123165994883,86.74144309034746,0.07684857191035041,1.725501295421687,0.1325809510604099,7.0151115334878895,0.9152361847349891,60.35719071470853
1.821957128751609,87.59985364293169,0.07704517253019191,1.6632394984052816,0.1355591255205649,7.263233895294922,0.9170854713409035,60.502005460783266
1.8382470142234253,88.32410422961055,0.07710412808590465,1.6459704039864345,0.14314102989104058,7.518581399109358,0.92224755803744,60.43348247851878
1.846520903364376,88.49834740243166,0.07715999261096672,1.6143367648172364,0.1434873226478144,7.941097026236099,0.9354562358613366,61.01882090948196
2.047469252847411,88.7309539298774,0.07735485710203648,1.6429795477204632,0.1476352676556066,8.04265369711531,0.9427109365606748,61.138036255378985
2.0539574367552995,89.15664345652013,0.0776379395607445,1.6884646445077398,0.1480492221288107,8.389399729752476,0.9450310103291715,61.154110032928756
2.0998829939851054,89.90340174563626,0.07790597719174845,1.6458253162612935,0.15110874519028045,8.872437760398027,0.9464314724449757,62.749147687783434
2.1113062073676674,90.03677366874,0.07792402024346369,1.5769884208784664,0.1628517436898417,9.23832137554039,0.9538125962708836,64.51302224074153
2.144881848604591,91.49261804346634,0.07811063584906083,1.5950044930092664,0.16800846606768946,9.866356083544066,0.9716548973377104,64.55957787603353
2.166628378397889,91.78759221439424,0.07811246900370827,1.5010708980356373,0.16802693254141896,10.24314935369205,0.9912536383254661,63.46657986574836
2.1895261548542315,91.78423172914154,0.07812185528929587,1.4573631622214687,0.17815493829824305,10.682026197474418,1.0017632985970488,63.325785348551975
2.322562142867181,94.22638571266914,0.07818439873556296,1.3756258065167295,0.17981960041655434,11.272575255970063,1.0117015199804749,63.60607567361011
2.367631001883635,94.41060851323638,0.07841484441525406,1.3679797864970618,0.18552923232041021,11.720614036124903,1.0225872946447796,62.87492087749716
2.4210590472155147,94.67466284211606,0.07978988841727928,1.3293933969469465,0.18726686993958774,12.15401470903474,1.0317010934816466,64.07593830675498
2.42944427014501,94.81760875325412,0.08026005177310219,1.3121204348603093,0.20642492661597553,12.975269589373614,1.0358664548231495,64.19892302624152
2.4483538178933992,94.82704647164148,0.08078467534372101,1.2876127009280873,0.21103993326149606,13.575423107655107,1.0434373197456202,64.31950124047168
2.569353313446045,94.86186678343392,0.080898810012473,1.2867111715074429,0.21601740928711713,14.26168464729119,1.0532724514410452,64.42141003805226
2.6193876813683246,95.30674699663726,0.0812255083438423,1.360740222175942,0.22150224884075145,14.950518779449927,1.0594504021935993,65.16178468265603
2.6446370265688057,95.38301921119509,0.08166049782048773,1.2797075184631128,0.22178173940490795,15.411507953511347,1.077118868386304,65.69575206531457
2.705595274029507,95.50124109178039,0.08176420571351493,1.1627198800153442,0.230181575966654,16.226807403798166,1.093686260898356,65.91887894135301
2.7446160552153986,95.33870077014578,0.081851180722868,1.2285566910828911,0.23276167151828608,17.1653183304897,1.126978350924673,67.63479708530649
2.765600141093687,95.32032650273513,0.08227195714634877,1.2281119713959403,0.23511106258465184,17.762058325920158,1.1306652598386562,67.6872244082468
2.91882213158464,95.37823059576014,0.08252704607667746,1.1617821258214236,0.24775630277340058,18.56677558706711,1.1447803858502044,69.14642519493744
3.097138795275931,95.37870431463004,0.08262757498081084,1.1425053857722747,0.24973245503173935,19.140383121285407,1.1519573605391715,70.06779363717118
