# Line data CSV and plot json.

reference_time,reference_z_1,reference_z_2,reconstruction_time,reconstruction_z_1,reconstruction_z_2,reference_ip_1,reference_ip_2,reconstruction_ip_1,reconstruction_ip_2
0.009599999999999997,0.55,-0.55,0.009600019454956032,0.3296096702826389,-0.340279988784166,-72.5,-72.5,-56.65610891823384,-56.661170420110125
0.009699999999999986,0.55,-0.55,0.009700155258178689,0.3293674552261653,-0.34036839522406426,-72.5,-72.5,-57.0499823733051,-57.11562955764439
0.009799999999999975,0.55,-0.55,0.009800052642822243,0.32917305081077114,-0.3407114809534714,-72.5,-72.5,-57.52404080127746,-57.68144927818192
0.009899999999999964,0.55,-0.55,0.0099001884460449,0.32836228818060964,-0.3419107587062836,-72.5,-72.5,-58.19790590140916,-58.240876426858456
0.009999999999999953,0.55,-0.55,0.010000085830688454,0.32816597129843483,-0.3429509228439015,-72.5,-72.5,-58.96552952012644,-58.73509364365027
0.010099999999999998,0.55,-0.55,0.010099983215332009,0.32902990695142964,-0.34211885033762596,-72.5,-72.5,-59.47605707903608,-59.388002831221286
0.010199999999999987,0.55,-0.55,0.010200119018554665,0.32988018979175215,-0.3414119902654152,-72.5,-72.5,-60.054923794447774,-59.94817347167318
0.010299999999999976,0.55,-0.55,0.01030001640319822,0.3302704975841598,-0.34065393920472237,-72.5,-72.5,-60.615258628565336,-60.43118162410829
0.010399999999999965,0.55,-0.55,0.010400152206420876,0.32988650079442483,-0.3404809305437399,-72.5,-72.5,-61.00475531036356,-60.840813925967915
0.010499999999999954,0.55,-0.55,0.010500049591064431,0.32917933780280934,-0.3404952374054283,-72.5,-72.5,-61.324600033165225,-61.283290681458396
0.010599999999999998,0.55,-0.55,0.010600185394287087,0.32831971277045785,-0.34147253853274395,-72.5,-72.5,-61.8737440146523,-61.74269686920011
0.010699999999999987,0.55,-0.55,0.010700082778930642,0.32776823902788227,-0.3421613958084332,-72.5,-72.5,-62.53235589238308,-62.29380328817796
0.010799999999999976,0.55,-0.55,0.010799980163574197,0.3284244547857109,-0.3418962255890306,-72.5,-72.5,-63.18755655953788,-62.924113314623106
0.010899999999999965,0.55,-0.55,0.010900115966796853,0.32955586725040537,-0.3409946741116366,-72.5,-72.5,-63.764364714032645,-63.54907725231349
0.010999999999999954,0.55,-0.55,0.011000013351440407,0.329139581383278,-0.3400638504651315,-72.5,-72.5,-64.2377609445262,-63.987407969808
0.011099999999999999,0.55,-0.55,0.011100149154663064,0.32826293002654394,-0.33976615245947456,-72.5,-72.5,-64.59237253692,-64.38524607812508
0.011199999999999988,0.55,-0.55,0.011200046539306618,0.3278386344343038,-0.3402615209539376,-72.5,-72.5,-64.97290055015117,-64.89419657494736
0.011299999999999977,0.55,-0.55,0.011300182342529275,0.32812710532673756,-0.34076964038281216,-72.5,-72.5,-65.5750713211105,-65.48758572801836
0.011399999999999966,0.55,-0.55,0.01140007972717283,0.32854356609085134,-0.34113854205582805,-72.5,-72.5,-66.31012800927127,-66.06136110170083
0.011499999999999955,0.55,-0.55,0.011500215530395486,0.32949707430472747,-0.34087418646122764,-72.5,-72.5,-66.9913101854195,-66.67440511826167
0.0116,0.55,-0.55,0.01160011291503904,0.33005326323696177,-0.3406637339620618,-72.5,-72.5,-67.66285979933537,-67.2360855488813
0.011699999999999988,0.55,-0.55,0.011700010299682595,0.33088252478445374,-0.33998795501051027,-72.5,-72.5,-68.22839319032042,-67.87104777160643
0.011799999999999977,0.55,-0.55,0.011800146102905251,0.3310217961101234,-0.3396215388516195,-72.5,-72.5,-68.7108043164585,-68.32140115651083
0.011899999999999966,0.55,-0.55,0.011900043487548806,0.32966775427022926,-0.3394840869220184,-72.5,-72.5,-69.01326802305567,-68.59213192454473
0.011999999999999955,0.55,-0.55,0.012000179290771462,0.3284527059032436,-0.3398198765479148,-72.5,-72.5,-69.30754692317288,-68.97342633776486
0.0121,0.55,-0.55,0.012100076675415017,0.3284433495739205,-0.3401009206413864,-72.5,-72.5,-69.84605901374077,-69.55209947872615
0.012199999999999989,0.55,-0.55,0.012200212478637673,0.3288957579314359,-0.34037867358294654,-72.5,-72.5,-70.53371741507853,-70.16359789005273
0.012299999999999978,0.55,-0.55,0.012300109863281228,0.32924514912566183,-0.3403891716140068,-72.5,-72.5,-71.24028912278722,-70.71930095716728
0.012399999999999967,0.55,-0.55,0.012400007247924782,0.3301115732450766,-0.3399576968166535,-72.5,-72.5,-71.88676303577225,-71.3568960081121
0.012499999999999956,0.55,-0.55,0.012500143051147439,0.3312354829382387,-0.3395570542424191,-72.5,-72.5,-72.54738982262661,-71.98704498230016
0.0126,0.55,-0.55,0.012600040435790993,0.33186849829060966,-0.33976372509722447,-72.5,-72.5,-73.13136792698269,-72.57705297286472
0.012699999999999989,0.55,-0.55,0.01270017623901365,0.3318036045305284,-0.3397272634063922,-72.5,-72.5,-73.50595920540574,-72.98364713446612
0.012799999999999978,0.55,-0.55,0.012800073623657204,0.33075297449041624,-0.3395455384448521,-72.5,-72.5,-73.70291969309037,-73.23837201980464
0.012899999999999967,0.55,-0.55,0.01290020942687986,0.329539952227812,-0.33948119508225366,-72.5,-72.5,-74.05460548259299,-73.55788354406184
0.012999999999999956,0.55,-0.55,0.013000106811523415,0.3293551605143543,-0.33968391643894885,-72.5,-72.5,-74.65087089286672,-74.00920829463124
0.0131,0.55,-0.55,0.01310000419616697,0.3305825575116273,-0.3396678677343254,-72.5,-72.5,-75.35636701691041,-74.58961071366677
0.01319999999999999,0.55,-0.55,0.013200139999389626,0.3309513855928042,-0.3393048072664407,-72.5,-72.5,-76.00436427637068,-75.13431815066191
0.013299999999999979,0.55,-0.55,0.013300037384033181,0.331975692696726,-0.3392575305077491,-72.5,-72.5,-76.58815309930745,-75.77914955478295
0.013399999999999967,0.55,-0.55,0.013400173187255837,0.33344524070360587,-0.3394986699143723,-72.5,-72.5,-77.3162744140046,-76.43465562068256
0.013499999999999956,0.55,-0.55,0.013500070571899392,0.3345165122844522,-0.3401337301406019,-72.5,-72.5,-77.93932831228513,-77.00366600957484
0.013600000000000001,0.55,-0.55,0.013600206375122048,0.335425347266424,-0.3400898274757347,-72.5,-72.5,-78.44239551539322,-77.61460950145619
0.01369999999999999,0.55,-0.55,0.013700103759765603,0.3349603211160837,-0.34026813251589066,-72.5,-72.5,-78.85344424136402,-78.01188469368702
0.013799999999999979,0.55,-0.55,0.013800001144409157,0.33433808123385417,-0.3406367764539609,-72.5,-72.5,-79.32307569842972,-78.28680375879354
0.013899999999999968,0.55,-0.55,0.013900136947631814,0.33385039869085453,-0.3402137829987328,-72.5,-72.5,-79.64120133277154,-78.64752265118688
0.013999999999999957,0.55,-0.55,0.014000034332275368,0.33311334873121057,-0.3397698776385583,-72.5,-72.5,-79.96918670464288,-79.01954915983299
0.014100000000000001,0.55,-0.55,0.014100170135498025,0.3336073792600331,-0.3396905443394171,-72.5,-72.5,-80.52719443586054,-79.53917757294313
0.01419999999999999,0.55,-0.55,0.01420006752014158,0.3353197342722976,-0.33921018019035765,-72.5,-72.5,-81.19041000252996,-80.13449313512858
0.01429999999999998,0.55,-0.55,0.014300203323364236,0.33691779310417397,-0.33935809383844806,-72.5,-72.5,-81.84911645121296,-80.83651837488453
0.014399999999999968,0.55,-0.55,0.01440010070800779,0.33887707034155756,-0.33959546228064363,-72.5,-72.5,-82.58897387002153,-81.47646584657875
0.014499999999999957,0.55,-0.55,0.014499998092651345,0.33983539472002344,-0.3398148972570914,-72.5,-72.5,-83.39277169823065,-82.04782438464056
0.014599999999999946,0.55,-0.55,0.014600133895874001,0.340772190051209,-0.3400974992705675,-72.5,-72.5,-84.09660480434711,-82.62486094231278
0.01469999999999999,0.55,-0.55,0.014700031280517556,0.34247109618516536,-0.33961554341363587,-72.5,-72.5,-84.75809203465762,-83.24653227570649
0.01479999999999998,0.55,-0.55,0.014800167083740212,0.343736992637033,-0.3392743732912192,-72.5,-72.5,-85.38422072305063,-83.78350145996151
0.014899999999999969,0.55,-0.55,0.014900064468383767,0.3440509463972307,-0.34021708473383805,-72.5,-72.5,-85.88039558634937,-84.18111827338993
0.014999999999999958,0.55,-0.55,0.015000200271606423,0.3441795482017402,-0.34074970274692484,-72.5,-72.5,-86.17622470310798,-84.57399231391253
0.015100000000000002,0.55,-0.55,0.015100097656249978,0.34417914623367013,-0.34125775604433195,-72.5,-72.5,-86.48267964672021,-84.89630020794729
0.015199999999999991,0.55,-0.55,0.015199995040893532,0.34381877574257574,-0.34169620055531713,-72.5,-72.5,-86.80027215008327,-85.1985820784224
0.01529999999999998,0.55,-0.55,0.015300130844116189,0.34323591704515954,-0.3423790069743365,-72.5,-72.5,-87.24661619253074,-85.48269137703932
0.01539999999999997,0.55,-0.55,0.015400028228759743,0.34343426564551005,-0.3420899881182684,-72.5,-72.5,-87.68840473588803,-85.86886162779967
0.015499999999999958,0.55,-0.55,0.0155001640319824,0.34457785475406727,-0.34053839710063977,-72.5,-72.5,-88.22378661363105,-86.3904302903029
0.015599999999999947,0.55,-0.55,0.015600061416625954,0.3458424592628437,-0.3399358620620258,-72.5,-72.5,-88.7983903016005,-86.92030163989797
0.015699999999999992,0.55,-0.55,0.01570019721984861,0.3458903198349758,-0.34128386056910537,-72.5,-72.5,-89.27947150569669,-87.43649969706911
0.01579999999999998,0.55,-0.55,0.015800094604492165,0.3470108940913579,-0.34226859601050247,-72.5,-72.5,-89.90175710123557,-88.04665403884154
0.01589999999999997,0.55,-0.55,0.01589999198913572,0.35009282911613576,-0.3421370133735167,-72.5,-72.5,-90.669007312416,-88.80164577280142
0.01599999999999996,0.55,-0.55,0.016000127792358376,0.3540411928781907,-0.34236836950075555,-72.5,-72.5,-91.3470871796084,-89.4250974988049
0.016099999999999948,0.55,-0.55,0.01610002517700193,0.3587800484570034,-0.3457348856416839,-72.5,-72.5,-92.04588730744446,-90.01887427886652
0.016199999999999992,0.55,-0.55,0.016200160980224587,0.36483931580231826,-0.3527868676558659,-72.5,-72.5,-92.7763834005292,-90.64544094759144
0.01629999999999998,0.55,-0.55,0.016300058364868142,0.37008397831147954,-0.3612139348653054,-72.5,-72.5,-93.84838938486425,-90.89150064354313
0.01639999999999997,0.55,-0.55,0.016400194168090798,0.3742821382624209,-0.3671244898312878,-72.5,-72.5,-94.70713603474113,-91.14112534187636
0.01649999999999996,0.55,-0.55,0.016500091552734353,0.37762150310018266,-0.3714272457384432,-72.5,-72.5,-95.32100231802035,-91.45286398163957
0.016599999999999948,0.55,-0.55,0.016599988937377907,0.3805399962069588,-0.3752054074210226,-72.5,-72.5,-95.75882820902602,-91.81229855524406
0.016699999999999993,0.55,-0.55,0.016700124740600564,0.3837257194646899,-0.37920771086265564,-72.5,-72.5,-96.12377787490365,-92.12370889251203
0.01679999999999998,0.55,-0.55,0.01680002212524412,0.3871930950033685,-0.38395380172606547,-72.5,-72.5,-96.42074687333486,-92.45720978126856
0.01689999999999997,0.55,-0.55,0.016900157928466775,0.39098107996142867,-0.38820270452805694,-72.5,-72.5,-96.4836280009642,-92.94611547800464
0.01699999999999996,0.55,-0.55,0.01700005531311033,0.39622471507533125,-0.3927898548953006,-72.5,-72.5,-96.95016048870527,-93.76320390731662
0.01709999999999995,0.55,-0.55,0.017100191116332986,0.4056746402923,-0.40035405354425796,-72.5,-72.5,-98.3875603831525,-95.28816123698783
0.017199999999999993,0.55,-0.55,0.01720008850097654,0.418968295267215,-0.41157148579944675,-72.5,-72.5,-99.93312011954531,-97.41123984900644
0.017299999999999982,0.55,-0.55,0.017299985885620095,0.4360671752706036,-0.42842723243600733,-72.5,-72.5,-101.2295764178959,-99.48562884636797
0.01739999999999997,0.55,-0.55,0.01740012168884275,0.455925554390555,-0.4496365665928893,-72.5,-72.5,-100.6072102009963,-100.12916089492762
0.01749999999999996,0.55,-0.55,0.017500019073486306,0.4728706635793122,-0.46789285384743606,-72.5,-72.5,-96.8704280708142,-97.44122262828587
0.01759999999999995,0.55,-0.55,0.017600154876708962,0.48529200208798645,-0.48202149705088826,-72.5,-72.5,-91.45355225036606,-91.93665739521299
0.017699999999999994,0.55,-0.55,0.017700052261352517,0.4944715343439156,-0.49355211527264886,-72.5,-72.5,-86.57915525999313,-86.43228152371336
0.017799999999999983,0.55,-0.55,0.017800188064575173,0.5015055683675709,-0.5034846553400333,-72.5,-72.5,-83.05552164689416,-81.64917429278681
0.01789999999999997,0.55,-0.55,0.017900085449218728,0.507278636283738,-0.5111798817572848,-72.5,-72.5,-80.46942807802218,-77.4009601579976
0.01799999999999996,0.55,-0.55,0.017999982833862282,0.5127812479347691,-0.5177425474181753,-72.5,-72.5,-78.10923788926483,-74.63288150969757
0.01809999999999995,0.55,-0.55,0.01810011863708494,0.5182328200238923,-0.5220247175906151,-72.5,-72.5,-75.7594266250073,-73.51121778816704
0.018199999999999994,0.55,-0.55,0.018200016021728493,0.5233981917518508,-0.5249870679790413,-72.5,-72.5,-74.07458305491595,-73.25625934253593
0.018299999999999983,0.55,-0.55,0.01830015182495115,0.5270959478241553,-0.5282540392306141,-72.5,-72.5,-72.86386723674373,-73.36336013215323
0.018399999999999972,0.55,-0.55,0.018400049209594704,0.5299747185696324,-0.5312519841378397,-72.5,-72.5,-71.48601203001489,-72.95857700923958
0.01849999999999996,0.55,-0.55,0.01850018501281736,0.5334157939522093,-0.5346246569343875,-72.5,-72.5,-70.32272173754487,-71.87374257678614
0.01859999999999995,0.55,-0.55,0.018600082397460915,0.5371671841033147,-0.5376248448788257,-72.5,-72.5,-69.78372513968486,-70.63797127681826
0.018699999999999994,0.55,-0.55,0.01869997978210447,0.5405696744014786,-0.5411123215838032,-72.5,-72.5,-69.60291562178679,-69.21421521967277
0.018799999999999983,0.55,-0.55,0.018800115585327126,0.543355285454035,-0.5444391153281319,-72.5,-72.5,-69.55960339398868,-67.88921531887462
0.018899999999999972,0.55,-0.55,0.01890001296997068,0.5456610301593066,-0.5475514696724764,-72.5,-72.5,-69.62834995582887,-66.64216572083052
0.01899999999999996,0.55,-0.55,0.019000148773193337,0.5477279770417416,-0.5505198641882185,-72.5,-72.5,-69.76601824112815,-65.58308206983284
0.01909999999999995,0.55,-0.55,0.019100046157836892,0.549827869328202,-0.5532893558087475,-72.5,-72.5,-69.85344829051867,-64.84802475338148
0.019199999999999995,0.55,-0.55,0.019200181961059548,0.5517336399110533,-0.5556143291412237,-72.5,-72.5,-70.09827884426488,-64.20833900964794
0.019299999999999984,0.55,-0.55,0.019300079345703103,0.5530823078848285,-0.5576559646190304,-72.5,-72.5,-70.4753106885842,-63.63323525212012
0.019399999999999973,0.55,-0.55,0.01940021514892576,0.5543363354826605,-0.5596599909065249,-72.5,-72.5,-70.84825470183057,-63.183485874474876
0.019499999999999962,0.55,-0.55,0.019500112533569314,0.5555029971798655,-0.561457655474389,-72.5,-72.5,-71.12229546239033,-62.89707201985967
0.01959999999999995,0.55,-0.55,0.01960000991821287,0.556720209413305,-0.5631654166720275,-72.5,-72.5,-71.3261381639022,-62.81946262198589
0.019699999999999995,0.55,-0.55,0.019700145721435525,0.5583074258241985,-0.5646505116841894,-72.5,-72.5,-71.2226135423612,-63.01018898124215
0.019799999999999984,0.55,-0.55,0.01980004310607908,0.5601377800270189,-0.5661119415401953,-72.5,-72.5,-70.80613279931313,-63.39157271524979
0.019899999999999973,0.55,-0.55,0.019900178909301736,0.5620470900872453,-0.5675951218999307,-72.5,-72.5,-70.28055840627434,-63.17762665008739
0.019999999999999962,0.55,-0.55,0.02000007629394529,0.5637139538235809,-0.5691469265338238,-72.5,-72.5,-69.62180553326455,-62.42966078420967
0.02009999999999995,0.55,-0.55,0.020100212097167947,0.5650376845219902,-0.5705244663975901,-72.5,-72.5,-69.10904282671581,-61.65240117883808
0.020199999999999996,0.55,-0.55,0.0202001094818115,0.5662652286814024,-0.5718750011582885,-72.5,-72.5,-68.77520426117414,-61.08283220216489
0.020299999999999985,0.55,-0.55,0.020300006866455056,0.5676500131431972,-0.5737392799732131,-72.5,-72.5,-68.32324758984046,-60.804718176291175
0.020399999999999974,0.55,-0.55,0.020400142669677712,0.5692023494673006,-0.5748220904620892,-72.5,-72.5,-67.58658134673296,-60.87167445257841
0.020499999999999963,0.55,-0.55,0.020500040054321267,0.5711009906750178,-0.5757501204727854,-72.5,-72.5,-66.74942755617778,-61.149488385230484
0.02059999999999995,0.55,-0.55,0.020600175857543923,0.5727057814639455,-0.5764653840844185,-72.5,-72.5,-66.17702416655011,-61.34538568185985
0.020699999999999996,0.55,-0.55,0.020700073242187478,0.5739946033562877,-0.5773473856946373,-72.5,-72.5,-65.99077883978944,-61.26016785316786
0.020799999999999985,0.55,-0.55,0.020800209045410134,0.574807501451086,-0.5785411263259316,-72.5,-72.5,-66.08841686208213,-61.02783007590569
0.020899999999999974,0.55,-0.55,0.02090010643005369,0.5751445238688453,-0.5790509115138818,-72.5,-72.5,-66.26001442862318,-60.821593569636946
0.020999999999999963,0.55,-0.55,0.021000003814697243,0.5753731550034916,-0.5802203701316649,-72.5,-72.5,-66.46169976689626,-60.616019356647236
0.021099999999999952,0.55,-0.55,0.0211001396179199,0.5756723121396541,-0.5812687709926733,-72.5,-72.5,-66.59213104886888,-60.57692804801691
0.021199999999999997,0.55,-0.55,0.021200037002563454,0.5762262020055794,-0.581745825109332,-72.5,-72.5,-66.69058975471769,-60.626230913622535
0.021299999999999986,0.55,-0.55,0.02130017280578611,0.5769446759439286,-0.5825057235554665,-72.5,-72.5,-66.78111710355742,-60.62323910709312
0.021399999999999975,0.55,-0.55,0.021400070190429665,0.5776574307183543,-0.5829391987986754,-72.5,-72.5,-66.8574226480352,-60.62830085314452
0.021499999999999964,0.55,-0.55,0.02150020599365232,0.5783379383166031,-0.5834416519738606,-72.5,-72.5,-66.93911255409688,-60.60375495472391
0.021599999999999953,0.55,-0.55,0.021600103378295876,0.5786513427277256,-0.5842664879739343,-72.5,-72.5,-67.08074603121217,-60.478755839984366
0.021699999999999997,0.55,-0.55,0.02170000076293943,0.5785705420375301,-0.5851532117252304,-72.5,-72.5,-67.22652273698677,-60.31857867876421
0.021799999999999986,0.55,-0.55,0.021800136566162087,0.5784366702826826,-0.5861892907946498,-72.5,-72.5,-67.28147388950055,-60.12631449408082
0.021899999999999975,0.55,-0.55,0.021900033950805642,0.5791176540092856,-0.5867456644044899,-72.5,-72.5,-67.00734174305312,-60.01923858342047
0.021999999999999964,0.55,-0.55,0.022000169754028298,0.580205342072651,-0.5868216471835643,-72.5,-72.5,-66.42106160224847,-59.98617842279663
0.022099999999999953,0.55,-0.55,0.022100067138671853,0.5817148473805928,-0.5874142713317911,-72.5,-72.5,-65.42878884468347,-59.91719721572246
0.022199999999999998,0.55,-0.55,0.02220020294189451,0.5834685516006503,-0.5882010519109281,-72.5,-72.5,-64.19200456768938,-59.82653040828736
0.022299999999999986,0.55,-0.55,0.022300100326538064,0.5854911528411907,-0.5882818108246205,-72.5,-72.5,-62.82323862934359,-59.76541182460375
0.022399999999999975,0.55,-0.55,0.02239999771118162,0.5873837740270523,-0.5890184835285267,-72.5,-72.5,-61.29518615769265,-59.73922050210433
0.022499999999999964,0.55,-0.55,0.022500133514404275,0.5893378818556462,-0.5890507559146891,-72.5,-72.5,-59.649663940972076,-59.92833488488465
0.022599999999999953,0.55,-0.55,0.02260003089904783,0.5909180600569781,-0.5883163830154604,-72.5,-72.5,-58.309126092815646,-60.2064364795242
0.022699999999999998,0.55,-0.55,0.022700166702270486,0.5918758402775993,-0.5880430259493494,-72.5,-72.5,-57.32675261560813,-60.51746524847688
0.022799999999999987,0.55,-0.55,0.02280006408691404,0.5922954413702497,-0.5878089070221673,-72.5,-72.5,-56.53585830930993,-60.78464336085234
0.022899999999999976,0.55,-0.55,0.022900199890136697,0.5922752703938078,-0.5874097371008432,-72.5,-72.5,-55.85512425135275,-61.1394932082346
0.022999999999999965,0.55,-0.55,0.02300009727478025,0.5915017841132919,-0.5866316078083429,-72.5,-72.5,-55.09295057745314,-61.73045658719807
0.023099999999999954,0.55,-0.55,0.023099994659423806,0.5895286000665094,-0.5859055495712756,-72.5,-72.5,-54.51094034274241,-62.19146653178624
0.0232,0.55,-0.55,0.023200130462646462,0.587533514132177,-0.5853158823669702,-72.5,-72.5,-53.991548615256896,-62.54985623036444
0.023299999999999987,0.55,-0.55,0.023300027847290017,0.5856536552537184,-0.5842347062986984,-72.5,-72.5,-53.47481540173412,-62.90749944251976
0.023399999999999976,0.55,-0.55,0.023400163650512673,0.5840532882199644,-0.5836331674930638,-72.5,-72.5,-53.048929448712386,-63.27600435649806
0.023499999999999965,0.55,-0.55,0.023500061035156228,0.5829853261631948,-0.5830310276513286,-72.5,-72.5,-52.633691255326376,-63.55841833490647
0.023599999999999954,0.55,-0.55,0.023600196838378884,0.5822113476400368,-0.5828864295597117,-72.5,-72.5,-52.21972805865645,-63.77205205554322
0.0237,0.55,-0.55,0.02370009422302244,0.5818234548926837,-0.5822830992221133,-72.5,-72.5,-51.83364158763367,-64.01706885559538
0.023799999999999988,0.55,-0.55,0.023799991607665993,0.5812343426946974,-0.5820829862663183,-72.5,-72.5,-51.57059933493238,-64.17609283959055
0.023899999999999977,0.55,-0.55,0.02390012741088865,0.5801999031329369,-0.5820558297275631,-72.5,-72.5,-51.39549290120037,-64.21369801974852
0.023999999999999966,0.55,-0.55,0.024000024795532204,0.5791890052266501,-0.5812676023796725,-72.5,-72.5,-51.22999469202293,-64.23132261905815
0.024099999999999955,0.55,-0.55,0.02410016059875486,0.5783727457588036,-0.5807841642919516,-72.5,-72.5,-51.054063527127234,-64.30325089212796
0.0242,0.55,-0.55,0.024200057983398415,0.5777327837770887,-0.5806195120106351,-72.5,-72.5,-50.84526731215976,-64.35195710222337
0.02429999999999999,0.55,-0.55,0.02430019378662107,0.5774085022477602,-0.5803747480134852,-72.5,-72.5,-50.64904834072423,-64.40228073186617
0.024399999999999977,0.55,-0.55,0.024400091171264626,0.5773850314462643,-0.5805727386602944,-72.5,-72.5,-50.51162230186738,-64.38620513367171
0.024499999999999966,0.55,-0.55,0.02449998855590818,0.5771415454287318,-0.5802355866761393,-72.5,-72.5,-50.43355355378266,-64.3286692395944
0.024599999999999955,0.55,-0.55,0.024600124359130837,0.5764211168995641,-0.5799886595769934,-72.5,-72.5,-50.505618547713055,-64.16659289118242
0.0247,0.55,-0.55,0.024700021743774392,0.5756437433219624,-0.5798250175354174,-72.5,-72.5,-50.60861057264303,-63.94003125019155
0.02479999999999999,0.55,-0.55,0.024800157546997048,0.5749590285306625,-0.5797253632744135,-72.5,-72.5,-50.69314227988657,-63.68266640715495
0.024899999999999978,0.55,-0.55,0.024900054931640603,0.5745243902247226,-0.57985421717425,-72.5,-72.5,-50.71664932288023,-63.487525896824295
0.024999999999999967,0.55,-0.55,0.02500019073486326,0.5742385909725465,-0.5799828816166368,-72.5,-72.5,-50.797923997428306,-63.25584345621091
0.025099999999999956,0.55,-0.55,0.025100088119506814,0.574232592742675,-0.5800475102545428,-72.5,-72.5,-50.91088679268121,-63.006777423472485
0.0252,0.55,-0.55,0.02519998550415037,0.5743140879431141,-0.5805046691426365,-72.5,-72.5,-51.091849818981636,-62.66585439288225
0.02529999999999999,0.55,-0.55,0.025300121307373025,0.574143817082231,-0.5805431243007042,-72.5,-72.5,-51.32749293972345,-62.30008526101839
0.025399999999999978,0.55,-0.55,0.02540001869201658,0.5734991011615655,-0.5806852760761785,-72.5,-72.5,-51.62844100719618,-61.90620434425129
0.025499999999999967,0.55,-0.55,0.025500154495239236,0.5732767843479594,-0.5806815461204042,-72.5,-72.5,-51.90342064194671,-61.535201526161835
0.025599999999999956,0.55,-0.55,0.02560005187988279,0.5731645215326557,-0.5806280538691626,-72.5,-72.5,-52.12657440579432,-61.29080678509834
0.0257,0.55,-0.55,0.025700187683105447,0.5731604097787802,-0.5804353041077661,-72.5,-72.5,-52.302199190380676,-61.06435280333839
0.02579999999999999,0.55,-0.55,0.025800085067749,0.5732339426383259,-0.5810773630145006,-72.5,-72.5,-52.505967444048515,-60.775704754428645
0.02589999999999998,0.55,-0.55,0.025899982452392556,0.5733197587532584,-0.5805586677623221,-72.5,-72.5,-52.711137784212255,-60.48912552909527
0.025999999999999968,0.55,-0.55,0.026000118255615212,0.573632632912799,-0.5811202660327863,-72.5,-72.5,-52.8884521050763,-60.22089022133738
0.026099999999999957,0.55,-0.55,0.026100015640258767,0.5737034366395707,-0.5808129962002616,-72.5,-72.5,-53.18617774895997,-59.80901473411571
0.0262,0.55,-0.55,0.026200151443481423,0.5732592758420322,-0.5805417265841526,-72.5,-72.5,-53.444448047605334,-59.44513239792213
0.02629999999999999,0.55,-0.55,0.026300048828124978,0.5727260915566141,-0.5805930856117862,-72.5,-72.5,-53.63605719278249,-59.09181580824562
0.02639999999999998,0.55,-0.55,0.026400184631347634,0.5722111157560618,-0.580277337352018,-72.5,-72.5,-53.81152091041329,-58.772439342321164
0.026499999999999968,0.55,-0.55,0.02650008201599119,0.571646238853538,-0.579986611421439,-72.5,-72.5,-53.95102003650657,-58.51253204038175
0.026599999999999957,0.55,-0.55,0.026599979400634743,0.5710784943543359,-0.5796047136277428,-72.5,-72.5,-54.12279340397091,-58.241704778763015
0.026699999999999946,0.55,-0.55,0.0267001152038574,0.5706253753723926,-0.5797436574228592,-72.5,-72.5,-54.287206773479575,-57.99737562847783
0.02679999999999999,0.55,-0.55,0.026800012588500954,0.5703223147082035,-0.5793771754398318,-72.5,-72.5,-54.391145242057355,-57.764262296235735
0.02689999999999998,0.55,-0.55,0.02690014839172361,0.56944460317029,-0.5791161585734969,-72.5,-72.5,-54.596096470429785,-57.47140640764516
